,File_name,Script,translation,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,class_name
34647,word_40748.png,Latin,Sakae-cho,,,,,0
34653,word_40754.png,Latin,J,,,,,0
34668,word_40769.png,Japanese,JPM,,,,,2
34670,word_40771.png,Japanese,緊急連絡先,,,,,2
34671,word_40772.png,Latin,0120-890-989,,,,,0
34678,word_40779.png,Japanese,、監視力メラが車両のナソパ一を録画するツステムにより運営されております,,,,,2
34679,word_40780.png,Japanese,車両を拘束する機器は一切ごさいませんが、,,,,,2
34686,word_40787.png,Japanese,未私ハ駐車料金の他、,,,,,2
34690,word_40791.png,Japanese,真っ赤な,,,,,2
34705,word_40806.png,Japanese,清水駅,,,,,2
34712,word_40813.png,Latin,1,,,,,0
34714,word_40815.png,Japanese,三保,,,,,2
34717,word_40818.png,Latin,Shimizu,,,,,0
34721,word_40822.png,Latin,2km,,,,,0
34723,word_40824.png,Latin,T,,,,,0
34727,word_40828.png,Latin,s·s,,,,,0
34735,word_40836.png,Japanese,どんどん甘味も増す,,,,,2
34737,word_40838.png,Japanese,中,,,,,2
34742,word_40843.png,Latin,MENU,,,,,0
34757,word_40858.png,Japanese,お買い求あ,,,,,2
34758,word_40859.png,Japanese,お召し上がリに,,,,,2
34760,word_40861.png,Japanese,人形町,,,,,2
34773,word_40874.png,Japanese,白百合女子大学,,,,,2
34778,word_40879.png,Japanese,市民テニスコート入ロ,,,,,2
34783,word_40884.png,Latin,03(3480)1311,,,,,0
34785,word_40886.png,Japanese,仙川駅行,,,,,2
34787,word_40888.png,Latin,7,,,,,0
34788,word_40889.png,Latin,8,,,,,0
34797,word_40898.png,Latin,17,,,,,0
34814,word_40915.png,Japanese,小兒103円,,,,,2
34827,word_40928.png,Latin,10,,,,,0
34829,word_40930.png,Latin,Nihombashi,,,,,0
34833,word_40934.png,Latin,2,,,,,0
34849,word_40950.png,Latin,KIDS,,,,,0
34871,word_40972.png,Latin,SWEAT,,,,,0
34874,word_40976.png,Latin,0,,,,,0
34876,word_40978.png,Latin,Vitan,,,,,0
34892,word_40994.png,Japanese,デリツやス冷凍,,,,,2
34900,word_41002.png,Japanese,元住吉,,,,,2
34901,word_41003.png,Japanese,丸子橋,,,,,2
34914,word_41016.png,Japanese,仙川,,,,,2
34915,word_41017.png,Japanese,つかれ亭,,,,,2
34916,word_41018.png,Japanese,みかれ,,,,,2
34928,word_41030.png,Latin,LUMINOUS,,,,,0
34955,word_41057.png,Japanese,1万円以上、,,,,,2
34959,word_41061.png,Japanese,尚、,,,,,2
34974,word_41076.png,Latin,Shin-ōkubo,,,,,0
34982,word_41084.png,Latin,of,,,,,0
34984,word_41086.png,Latin,University,,,,,0
34991,word_41093.png,Latin,0.6km,,,,,0
34998,word_41100.png,Latin,LAVA,,,,,0
35008,word_41110.png,Japanese,江戸の賑わい,,,,,2
35010,word_41112.png,Japanese,快生軒,,,,,2
35013,word_41115.png,Japanese,中央区,,,,,2
35031,word_41133.png,Japanese,武藤自転車店,,,,,2
35045,word_41147.png,Japanese,(日・祝16:00~23:00),,,,,2
35057,word_41159.png,Latin,Shizuoka,,,,,0
35059,word_41161.png,Latin,Relics,,,,,0
35061,word_41163.png,Latin,Zoo,,,,,0
35071,word_41173.png,Latin,Taxi,,,,,0
35076,word_41178.png,Korean,파출소,,,,,1
35081,word_41183.png,Japanese,金印,,,,,2
35083,word_41185.png,Japanese,東名不動産,,,,,2
35086,word_41188.png,Japanese,約5分,,,,,2
35088,word_41190.png,Japanese,所要時間,,,,,2
35093,word_41195.png,Latin,·PC,,,,,0
35096,word_41198.png,Japanese,前銀座通り,,,,,2
35108,word_41210.png,Japanese,イソ,,,,,2
35112,word_41214.png,Japanese,¥1360,,,,,2
35114,word_41216.png,Japanese,地酒,,,,,2
35131,word_41233.png,Latin,NICE,,,,,0
35133,word_41235.png,Latin,WEARING,,,,,0
35134,word_41236.png,Latin,COKFORTABLE,,,,,0
35135,word_41237.png,Latin,IKPRESS,,,,,0
35145,word_41247.png,Japanese,自動き,,,,,2
35153,word_41255.png,Latin,Line,,,,,0
35156,word_41258.png,Latin,Ticket,,,,,0
35172,word_41274.png,Japanese,ら点盛り,,,,,2
35175,word_41277.png,Japanese,鮮,,,,,2
35178,word_41281.png,Japanese,ールーム,,,,,2
35179,word_41282.png,Japanese,名様,,,,,2
35209,word_41312.png,Japanese,です,,,,,2
35212,word_41315.png,Japanese,南口,,,,,2
35216,word_41319.png,Latin,South,,,,,0
35243,word_41346.png,Japanese,現在地,,,,,2
35244,word_41347.png,Latin,P,,,,,0
35250,word_41353.png,Latin,9-Nov,,,,,0
35260,word_41363.png,Japanese,(株),,,,,2
35272,word_41375.png,Latin,Post,,,,,0
35273,word_41376.png,Latin,Office,,,,,0
35274,word_41377.png,Japanese,静冈中央邮局,,,,,2
35277,word_41380.png,Latin,Concert,,,,,0
35278,word_41381.png,Latin,Hall,,,,,0
35283,word_41386.png,Japanese,人形町,,,,,2
35295,word_41398.png,Japanese,绀屋町,,,,,2
35297,word_41400.png,Japanese,呉服町,,,,,2
35304,word_41407.png,Korean,아오이구청,,,,,1
35325,word_41428.png,Latin,KOHGEN,,,,,0
35327,word_41430.png,Japanese,席,,,,,2
35337,word_41441.png,Latin,1,,,,,0
35339,word_41443.png,Japanese,都厅前六本木,,,,,2
35341,word_41445.png,Latin,Tochomae,,,,,0
35342,word_41446.png,Latin,Roppongi,,,,,0
35346,word_41450.png,Japanese,飯田橋方面,,,,,2
35357,word_41461.png,Japanese,吉祥寺通り沿い,,,,,2
35379,word_41483.png,Japanese,十四代,,,,,2
35390,word_41494.png,Latin,149,,,,,0
35403,word_41508.png,Japanese,タクシー,,,,,2
35416,word_41521.png,Latin,Underground,,,,,0
35426,word_41531.png,Japanese,静冈中央邮局,,,,,2
35436,word_41541.png,Japanese,小田急ポイントカード,,,,,2
35443,word_41548.png,Japanese,シモキタ好きおススメの,,,,,2
35452,word_41557.png,Latin,I'm,,,,,0
35454,word_41559.png,Japanese,ネッツトヨタ神奈川,,,,,2
35459,word_41564.png,Japanese,二丁目,,,,,2
35467,word_41572.png,Latin,7:00,,,,,0
35468,word_41573.png,Latin,Volkswagen,,,,,0
35486,word_41591.png,Japanese,!危険!,,,,,2
35492,word_41597.png,Latin,NISSIN,,,,,0
35495,word_41600.png,Latin,ATM,,,,,0
35501,word_41606.png,Latin,Port,,,,,0
35509,word_41614.png,Japanese,葵区役所,,,,,2
35510,word_41615.png,Latin,City,,,,,0
35524,word_41629.png,Latin,Koya-machi,,,,,0
35528,word_41633.png,Japanese,水天宮前,,,,,2
35533,word_41638.png,Japanese,ご奉仕会,,,,,2
35549,word_41654.png,Japanese,株式会社,,,,,2
35554,word_41659.png,Japanese,修理,,,,,2
35561,word_41667.png,Latin,Blendy,,,,,0
35565,word_41671.png,Japanese,さっぽろだいい,,,,,2
35568,word_41674.png,Japanese,学校法人札幌慈惠学園,,,,,2
35569,word_41675.png,Japanese,札幌第一幼稚園,,,,,2
35579,word_41685.png,Latin,South14,,,,,0
35581,word_41687.png,Japanese,日本橋,,,,,2
35584,word_41690.png,Latin,2-Apr,,,,,0
35588,word_41694.png,Japanese,焼き、フライ),,,,,2
35589,word_41695.png,Japanese,桜えびかき揚げ680円,,,,,2
35590,word_41696.png,Latin,CASA,,,,,0
35605,word_41711.png,Japanese,人形町,,,,,2
35607,word_41713.png,Latin,1-Feb,,,,,0
35609,word_41715.png,Japanese,コーヒー,,,,,2
35610,word_41716.png,Japanese,カフェラテ,,,,,2
35615,word_41721.png,Latin,DAY,,,,,0
35619,word_41725.png,Latin,15,,,,,0
35634,word_41740.png,Japanese,消化器内科,,,,,2
35637,word_41743.png,Japanese,小児科,,,,,2
35653,word_41761.png,Japanese,木月,,,,,2
35669,word_41777.png,Latin,ALITY,,,,,0
35673,word_41781.png,Latin,W.C,,,,,0
35680,word_41788.png,Japanese,喫煙所,,,,,2
35686,word_41794.png,Latin,City,,,,,0
35691,word_41799.png,Japanese,静岡市惗合観光案内所,,,,,2
35708,word_41816.png,Japanese,【許可表示】脂肪分解酵素を活性化させるケルセチン配糖体の働きにより、体脂肪減らすのを助けるので、体脂肪が気になる方に適しています。,,,,,2
35709,word_41817.png,Japanese,自社調べ(調查委託先:マクロミル)調查方法:インターネツト調查対象者:「トクホのお茶」を週に4~5回以上、購入·飲用されている方1108名,,,,,2
35710,word_41818.png,Japanese,食生活、主食、主菜、副菜を基本に、食事のパランスを。,,,,,2
35713,word_41821.png,Japanese,元住吉,,,,,2
35715,word_41823.png,Japanese,年始,,,,,2
35722,word_41830.png,Japanese,ネッツトョタ神奈川ウエインズ武蔵小杉,,,,,2
35723,word_41831.png,Japanese,日本橋,,,,,2
35738,word_41846.png,Japanese,綠ケ丘二丁目,,,,,2
35740,word_41848.png,Latin,14.02,,,,,0
35743,word_41851.png,Japanese,駐車場入口,,,,,2
35755,word_41863.png,Japanese,8両,,,,,2
35761,word_41869.png,Japanese,一部列車を除く,,,,,2
35762,word_41870.png,Japanese,特急ふじかわ·ホームライナー,,,,,2
35775,word_41883.png,Japanese,JR東海,,,,,2
35780,word_41888.png,Japanese,日刊工業新聞,,,,,2
35792,word_41900.png,Latin,KO,,,,,0
35829,word_41937.png,Latin,NINGYōCHō,,,,,0
35833,word_41941.png,Latin,DENTAL,,,,,0
35834,word_41942.png,Latin,CLINIC,,,,,0
35840,word_41948.png,Japanese,多,,,,,2
35843,word_41951.png,Japanese,操作部口ツク,,,,,2
35844,word_41952.png,Japanese,冷凍,,,,,2
35850,word_41958.png,Japanese,製氷停止,,,,,2
35852,word_41960.png,Japanese,野菜,,,,,2
35859,word_41967.png,Japanese,冷却モード,,,,,2
35883,word_41991.png,Japanese,ひよ,,,,,2
35894,word_42002.png,Japanese,CRS,,,,,2
35895,word_42003.png,Japanese,クレジットの,,,,,2
35897,word_42005.png,Latin,0120-552-745,,,,,0
35900,word_42008.png,Latin,561-1459,,,,,0
35902,word_42010.png,Japanese,女性専用車,,,,,2
35906,word_42014.png,Japanese,番ドア,,,,,2
35914,word_42022.png,Japanese,サニ一パレス仙川,,,,,2
35919,word_42027.png,Japanese,触媒,,,,,2
35951,word_42059.png,Japanese,日本橋人形町二丁目1,,,,,2
35957,word_42065.png,Latin,STAFF,,,,,0
35959,word_42067.png,Latin,44,,,,,0
35966,word_42074.png,Latin,Shimizu,,,,,0
35970,word_42078.png,Japanese,清水港湾博物馆,,,,,2
35979,word_42087.png,Latin,PLAZA,,,,,0
35987,word_42095.png,Korean,마린빌딩,,,,,1
35990,word_42098.png,Korean,베르케르박물관,,,,,1
36001,word_42109.png,Japanese,大国薬妆店,,,,,2
36010,word_42118.png,Japanese,空,,,,,2
36011,word_42119.png,Latin,98,,,,,0
36017,word_42125.png,Latin,Tax-Free,,,,,0
36019,word_42127.png,Japanese,薬,,,,,2
36028,word_42136.png,Latin,HOTEL,,,,,0
36029,word_42137.png,Latin,R,,,,,0
36031,word_42139.png,Latin,18,,,,,0
36032,word_42140.png,Latin,27,,,,,0
36040,word_42148.png,Japanese,传马町,,,,,2
36043,word_42151.png,Japanese,松阪屋,,,,,2
36050,word_42159.png,Latin,Sakae,,,,,0
36053,word_42163.png,Japanese,弘嗣,,,,,2
36054,word_42164.png,Latin,1,,,,,0
36062,word_42172.png,Japanese,中央区,,,,,2
36067,word_42177.png,Latin,Nihonbashi,,,,,0
36069,word_42179.png,Latin,1-chome,,,,,0
36087,word_42197.png,Japanese,昭和路出口,,,,,2
36093,word_42203.png,Korean,쇼와도리,,,,,1
36096,word_42206.png,Latin,iphone7,,,,,0
36100,word_42210.png,Latin,Exit,,,,,0
36131,word_42241.png,Japanese,ラーメン,,,,,2
36134,word_42244.png,Japanese,ラーメン,,,,,2
36142,word_42252.png,Japanese,莓,,,,,2
36158,word_42268.png,Japanese,セントボーりア,,,,,2
36167,word_42277.png,Latin,YAMAOKAYA,,,,,0
36168,word_42278.png,Latin,Member's,,,,,0
36176,word_42286.png,Japanese,營業時間,,,,,2
36180,word_42290.png,Latin,24hOPEN,,,,,0
36183,word_42293.png,Japanese,八,,,,,2
36191,word_42301.png,Japanese,12かラオケ,,,,,2
36202,word_42312.png,Japanese,市場直送,,,,,2
36209,word_42319.png,Latin,CLUB,,,,,0
36223,word_42333.png,Japanese,イソターネフ卜,,,,,2
36234,word_42344.png,Japanese,募集!,,,,,2
36247,word_42357.png,Latin,JR,,,,,0
36250,word_42360.png,Japanese,佐藤水產,,,,,2
36262,word_42372.png,Japanese,パールフェア開催中,,,,,2
36265,word_42375.png,Latin,TOMTOM,,,,,0
36269,word_42379.png,Japanese,均一,,,,,2
36277,word_42387.png,Japanese,ファフションジユエりー,,,,,2
36278,word_42388.png,Latin,均一,,,,,0
36283,word_42393.png,Japanese,10,000円+税,,,,2
36286,word_42396.png,Japanese,10,000円+税,,,,2
36291,word_42401.png,Japanese,30,000円+税,,,,2
36293,word_42403.png,Japanese,30,000円+税,,,,2
36294,word_42404.png,Japanese,30,000円+税,,,,2
36306,word_42416.png,Latin,MERCI,,,,,0
36315,word_42425.png,Japanese,フェ・ブレーゴ,,,,,2
36321,word_42431.png,Japanese,ビアス・イやりンり,,,,,2
36330,word_42440.png,Latin,SALE,,,,,0
36334,word_42444.png,Latin,SALE,,,,,0
36339,word_42449.png,Latin,SALE,,,,,0
36347,word_42457.png,Japanese,東李菀,,,,,2
36351,word_42461.png,Latin,43rd,,,,,0
36358,word_42468.png,Latin,Parking,,,,,0
36364,word_42474.png,Latin,Quality,,,,,0
36369,word_42479.png,Japanese,アメリカン雜貨,,,,,2
36387,word_42497.png,Latin,A,,,,,0
36404,word_42514.png,Latin,11:00-17:30,,,,,0
36424,word_42534.png,Japanese,ごちら,,,,,2
36428,word_42538.png,Japanese,日本平,,,,,2
36431,word_42541.png,Latin,Miho,,,,,0
36438,word_42548.png,Japanese,タクシーのりぱ,,,,,2
36442,word_42552.png,Korean,시즈오카중앙우체곡,,,,,1
36449,word_42559.png,Japanese,一茶,,,,,2
36451,word_42561.png,Korean,지하주차장,,,,,1
36484,word_42594.png,Japanese,有限公社,,,,,2
36485,word_42595.png,Japanese,三橋土建,,,,,2
36507,word_42617.png,Latin,LNDSLOT,,,,,0
36511,word_42621.png,Japanese,シゃグラ,,,,,2
36515,word_42625.png,Japanese,携带,,,,,2
36518,word_42628.png,Japanese,座って,,,,,2
36525,word_42635.png,Japanese,笑颜,,,,,2
36532,word_42643.png,Latin,AND,,,,,0
36533,word_42644.png,Latin,SLOT,,,,,0
36540,word_42651.png,Japanese,護国神社,,,,,2
36541,word_42652.png,Japanese,伊夜日子神社,,,,,2
36542,word_42653.png,Latin,Hokkaido,,,,,0
36546,word_42657.png,Latin,Gokoku,,,,,0
36548,word_42659.png,Latin,lyahiko,,,,,0
36554,word_42665.png,Japanese,昭和通り口,,,,,2
36560,word_42671.png,Japanese,決算セール,,,,,2
36566,word_42677.png,Latin,PRINCE,,,,,0
36567,word_42678.png,Latin,5000SET,,,,,0
36593,word_42704.png,Latin,Clione,,,,,0
36601,word_42712.png,Latin,BRAND,,,,,0
36606,word_42718.png,Latin,FREE,,,,,0
36607,word_42719.png,Latin,PRINCE,,,,,0
36611,word_42723.png,Latin,PRINCE,,,,,0
36626,word_42738.png,Latin,PRINCE,,,,,0
36627,word_42739.png,Latin,PRINCE,,,,,0
36629,word_42741.png,Latin,PRINCE,,,,,0
36644,word_42756.png,Japanese,日本橋,,,,,2
36659,word_42771.png,Japanese,橋を行き交う人々も多く、大いに賑わいました。,,,,,2
36664,word_42776.png,Japanese,最初に渡った,,,,,2
36672,word_42784.png,Japanese,橫綱町,,,,,2
36676,word_42788.png,Japanese,龜井屋數,,,,,2
36685,word_42797.png,Latin,hands,,,,,0
36686,word_42798.png,Latin,with,,,,,0
36690,word_42802.png,Latin,medicated,,,,,0
36694,word_42806.png,Latin,of,,,,,0
36711,word_42823.png,Latin,CURRY,,,,,0
36715,word_42827.png,Japanese,串鳥,,,,,2
36718,word_42830.png,Japanese,串鳥,,,,,2
36719,word_42831.png,Japanese,ほっとハウス,,,,,2
36723,word_42835.png,Japanese,CoCo壱番,,,,,2
36726,word_42838.png,Japanese,ほっとハウス,,,,,2
36740,word_42852.png,Japanese,歓迎会·送別会,,,,,2
36742,word_42854.png,Japanese,予約代行,,,,,2
36743,word_42855.png,Japanese,承ります!!,,,,,2
36745,word_42857.png,Japanese,お待ち帰り承ります,,,,,2
36755,word_42867.png,Japanese,ド·マザー·カレーを食べて,,,,,2
36759,word_42871.png,Japanese,ミルク村,,,,,2
36760,word_42872.png,Latin,011-200-8631,,,,,0
36767,word_42879.png,Latin,ATa,,,,,0
36774,word_42886.png,Latin,curry,,,,,0
36775,word_42887.png,Japanese,国1七ツ新屋,,,,,2
36778,word_42890.png,Japanese,許可,,,,,2
36792,word_42904.png,Latin,18-Apr,,,,,0
36793,word_42905.png,Japanese,北海学園,,,,,2
36795,word_42907.png,Japanese,北区立,,,,,2
36801,word_42913.png,Latin,Kitano,,,,,0
36805,word_42917.png,Japanese,「自転車の安全運転」,,,,,2
36811,word_42923.png,Latin,Mita,,,,,0
36815,word_42927.png,Japanese,平成3年2月吉日,,,,,2
36825,word_42937.png,Japanese,浜松,,,,,2
36828,word_42940.png,Latin,Seishin,,,,,0
36839,word_42951.png,Japanese,藤枝,,,,,2
36846,word_42958.png,Japanese,施工士認定店,,,,,2
36850,word_42962.png,Japanese,たん坊,,,,,2
36857,word_42969.png,Japanese,国土交通大臣認定者,,,,,2
36867,word_42979.png,Japanese,すすきの店,,,,,2
36869,word_42981.png,Japanese,すすきの店,,,,,2
36872,word_42984.png,Latin,SAPPORO,,,,,0
36874,word_42986.png,Japanese,「はろ苦ヵうノル」シデ食スべシ,,,,,2
36876,word_42988.png,Japanese,札幌営業所,,,,,2
36882,word_42994.png,Latin,411-4960,,,,,0
36883,word_42995.png,Japanese,炭火鳥焼,,,,,2
36884,word_42996.png,Japanese,蔵鵡,,,,,2
36895,word_43007.png,Japanese,快速,,,,,2
36897,word_43009.png,Latin,20:47,,,,,0
36904,word_43016.png,Japanese,東京,,,,,2
36905,word_43017.png,Japanese,横浜,,,,,2
36907,word_43019.png,Japanese,総武線(特急,,,,,2
36909,word_43021.png,Latin,SECURITY,,,,,0
36911,word_43023.png,Japanese,さん,,,,,2
36912,word_43024.png,Japanese,大募集!,,,,,2
36913,word_43025.png,Japanese,若鶏の至り,,,,,2
36916,word_43028.png,Japanese,飲み放題,,,,,2
36928,word_43040.png,Japanese,ば壱,,,,,2
36934,word_43046.png,Japanese,ちゃん焼き,,,,,2
36935,word_43047.png,Japanese,スライス,,,,,2
36940,word_43052.png,Japanese,鮨処第三,,,,,2
36942,word_43054.png,Japanese,地下1階,,,,,2
36946,word_43058.png,Latin,17:30~2:00,,,,,0
36949,word_43061.png,Latin,17:00~0:00,,,,,0
36956,word_43068.png,Japanese,(各種)·,,,,,2
36957,word_43069.png,Japanese,ゴラ&ショーツ,,,,,2
36962,word_43074.png,Latin,Private,,,,,0
36978,word_43090.png,Latin,departures,,,,,0
36979,word_43091.png,Latin,Group,,,,,0
36982,word_43094.png,Latin,Pick,,,,,0
36988,word_43100.png,Japanese,小林安久里,,,,,2
36993,word_43105.png,Japanese,中央区,,,,,2
36994,word_43106.png,Japanese,日本橋人形町一丁目,,,,,2
36995,word_43107.png,Latin,15,,,,,0
36999,word_43111.png,Latin,1-chome,,,,,0
37002,word_43114.png,Japanese,日本橋,,,,,2
37009,word_43121.png,Japanese,清水邮局,,,,,2
37014,word_43126.png,Japanese,清水税務署,,,,,2
37017,word_43129.png,Japanese,観光案内所,,,,,2
37026,word_43138.png,Latin,Court,,,,,0
37028,word_43140.png,Latin,Tax,,,,,0
37034,word_43146.png,Latin,Center,,,,,0
37036,word_43148.png,Latin,Information,,,,,0
37054,word_43166.png,Korean,등,,,,,1
37056,word_43168.png,Korean,간이,,,,,1
37057,word_43169.png,Korean,재판소,,,,,1
37077,word_43189.png,Japanese,ごう,,,,,2
37082,word_43194.png,Japanese,ファッション,,,,,2
37083,word_43195.png,Japanese,月刊誌,,,,,2
37089,word_43201.png,Japanese,住まい·住宅(月刊誌),,,,,2
37099,word_43211.png,Japanese,スポーツ,,,,,2
37100,word_43212.png,Japanese,国内,,,,,2
37101,word_43213.png,Japanese,ドラマ,,,,,2
37105,word_43217.png,Japanese,スポーツ,,,,,2
37110,word_43222.png,Latin,500,,,,,0
37112,word_43224.png,Japanese,自転車(月刊誌),,,,,2
37115,word_43227.png,Latin,Daytona,,,,,0
37122,word_43234.png,Latin,Tel.0557-51-1122,,,,,0
37137,word_43249.png,Latin,NIHOMBASHI,,,,,0
37141,word_43253.png,Japanese,人形町,,,,,2
37145,word_43257.png,Latin,57A,,,,,0
37147,word_43259.png,Latin,BOX.,,,,,0
37157,word_43272.png,Latin,Leonardi,,,,,0
37165,word_43281.png,Latin,12.3,,,,,0
37166,word_43282.png,Latin,13.2,,,,,0
37169,word_43288.png,Latin,SABATO,,,,,0
37192,word_43311.png,Latin,NICHT,,,,,0
37193,word_43312.png,Latin,BUS,,,,,0
37198,word_43317.png,Latin,BUS,,,,,0
37200,word_43319.png,Latin,H,,,,,0
37203,word_43322.png,Latin,P,,,,,0
37208,word_43327.png,Latin,DICEMBRE,,,,,0
37214,word_43333.png,Latin,Centrale,,,,,0
37216,word_43335.png,Latin,FS,,,,,0
37223,word_43342.png,Latin,BICOCCA,,,,,0
37232,word_43351.png,Latin,c'è,,,,,0
37237,word_43356.png,Latin,benessere.,,,,,0
37242,word_43361.png,Latin,sangue,,,,,0
37243,word_43362.png,Latin,Misura,,,,,0
37247,word_43366.png,Latin,Prenotazioni,,,,,0
37250,word_43369.png,Latin,line,,,,,0
37251,word_43370.png,Latin,POLLERIA,,,,,0
37253,word_43372.png,Latin,faraona,,,,,0
37264,word_43383.png,Latin,pollo,,,,,0
37273,word_43392.png,Latin,tacchino,,,,,0
37279,word_43398.png,Latin,2.89,,,,,0
37287,word_43406.png,Latin,4,,,,,0
37296,word_43415.png,Latin,8.98,,,,,0
37298,word_43417.png,Latin,3.49,,,,,0
37299,word_43418.png,Latin,9.5,,,,,0
37304,word_43423.png,Latin,LABORATORIO,,,,,0
37309,word_43428.png,Latin,LA,,,,,0
37310,word_43429.png,Latin,BELLEZZA,,,,,0
37320,word_43439.png,Latin,GLOBALE,,,,,0
37322,word_43441.png,Latin,NOVITA,,,,,0
37337,word_43456.png,Latin,DI,,,,,0
37340,word_43459.png,Latin,in,,,,,0
37350,word_43469.png,Latin,CHITÀ,,,,,0
37352,word_43471.png,Latin,7211,,,,,0
37364,word_43483.png,Latin,175,,,,,0
37370,word_43489.png,Latin,230EH,,,,,0
37389,word_43508.png,Latin,auto,,,,,0
37394,word_43513.png,Latin,SPUMIGLIA,,,,,0
37397,word_43516.png,Latin,CUNEESI,,,,,0
37399,word_43518.png,Latin,LIGURE,,,,,0
37409,word_43528.png,Latin,SERVICE,,,,,0
37411,word_43530.png,Latin,srl,,,,,0
37413,word_43532.png,Latin,INTERNAZIONALI,,,,,0
37422,word_43541.png,Latin,STATO,,,,,0
37425,word_43544.png,Latin,I'accesso,,,,,0
37426,word_43545.png,Latin,ai,,,,,0
37438,word_43557.png,Latin,pagamento,,,,,0
37441,word_43560.png,Latin,amministrativa,,,,,0
37443,word_43562.png,Latin,d'art.,,,,,0
37445,word_43564.png,Latin,del,,,,,0
37466,word_43585.png,Latin,27/11/16,,,,,0
37467,word_43586.png,Latin,Determina,,,,,0
37477,word_43596.png,Latin,INIZIO,,,,,0
37480,word_43599.png,Latin,è,,,,,0
37486,word_43605.png,Latin,BOSONI,,,,,0
37493,word_43612.png,Latin,VIDEOSORVEGLIATA,,,,,0
37496,word_43615.png,Latin,è,,,,,0
37499,word_43618.png,Latin,Intesa,,,,,0
37504,word_43623.png,Latin,Sanpaolo,,,,,0
37507,word_43626.png,Latin,degli,,,,,0
37510,word_43629.png,Latin,e,,,,,0
37531,word_43650.png,Latin,immobiliari,,,,,0
37532,word_43651.png,Latin,dal,,,,,0
37546,word_43665.png,Latin,Valori,,,,,0
37551,word_43670.png,Latin,Energia,,,,,0
37554,word_43673.png,Latin,cui,,,,,0
37559,word_43678.png,Latin,DACO,,,,,0
37560,word_43679.png,Latin,RE,,,,,0
37561,word_43680.png,Latin,ENTRO:,,,,,0
37564,word_43683.png,Latin,17,,,,,0
37582,word_43701.png,Latin,dei,,,,,0
37600,word_43719.png,Latin,nonoltre,,,,,0
37602,word_43721.png,Latin,Italia-Non,,,,,0
37615,word_43734.png,Latin,9001:2008,,,,,0
37618,word_43737.png,Latin,anche,,,,,0
37633,word_43752.png,Latin,8,,,,,0
37635,word_43754.png,Latin,465,,,,,0
37637,word_43756.png,Latin,saturi,,,,,0
37645,word_43765.png,Latin,7g,,,,,0
37652,word_43773.png,Latin,UTY,,,,,0
37658,word_43779.png,Latin,LOTO,,,,,0
37670,word_43792.png,Latin,volume,,,,,0
37673,word_43795.png,Latin,pagine,,,,,0
37678,word_43800.png,Latin,CORRIERE,,,,,0
37679,word_43801.png,Latin,DELLA,,,,,0
37688,word_43810.png,Latin,il,,,,,0
37705,word_43827.png,Latin,Ducato,,,,,0
37708,word_43830.png,Latin,di,,,,,0
37712,word_43834.png,Latin,e,,,,,0
37713,word_43835.png,Latin,duca》,,,,,0
37717,word_43839.png,Latin,DAL,,,,,0
37719,word_43841.png,Latin,ORARIO,,,,,0
37726,word_43848.png,Latin,la,,,,,0
37728,word_43850.png,Latin,resterà,,,,,0
37729,word_43851.png,Latin,APERTO,,,,,0
37744,word_43866.png,Latin,A,,,,,0
37757,word_43879.png,Latin,PERSONE,,,,,0
37758,word_43880.png,Latin,CONSENTITE,,,,,0
37763,word_43885.png,Latin,44,,,,,0
37764,word_43886.png,Latin,DOCTOR,,,,,0
37765,word_43887.png,Latin,DENTIST,,,,,0
37769,word_43891.png,Latin,PERDERLI,,,,,0
37774,word_43896.png,Latin,PROTESI,,,,,0
37775,word_43897.png,Latin,PROVA,,,,,0
37778,word_43900.png,Latin,DIFFE,,,,,0
37779,word_43901.png,Latin,DOCTOR,,,,,0
37786,word_43908.png,Latin,il,,,,,0
37789,word_43911.png,Latin,entro,,,,,0
37790,word_43912.png,Latin,48,,,,,0
37791,word_43913.png,Latin,ore,,,,,0
37792,word_43914.png,Latin,urgenze,,,,,0
37798,word_43920.png,Latin,panoramica,,,,,0
37800,word_43922.png,Latin,e,,,,,0
37801,word_43923.png,Latin,pulizia,,,,,0
37814,word_43936.png,Latin,ISO.,,,,,0
37824,word_43946.png,Latin,dei,,,,,0
37826,word_43948.png,Latin,chiari,,,,,0
37835,word_43957.png,Latin,fino,,,,,0
37836,word_43958.png,Latin,a,,,,,0
37841,word_43963.png,Latin,sorriso.,,,,,0
37852,word_43974.png,Latin,Sicilia,,,,,0
37869,word_43991.png,Latin,nostro,,,,,0
37882,word_44004.png,Latin,12,,,,,0
37884,word_44006.png,Latin,Camozzi),,,,,0
37895,word_44017.png,Latin,VISA,,,,,0
37897,word_44019.png,Latin,Banca,,,,,0
37914,word_44036.png,Latin,ACCESSO,,,,,0
37916,word_44038.png,Latin,R,,,,,0
37921,word_44043.png,Latin,EN,,,,,0
37925,word_44047.png,Latin,LATTICI,,,,,0
37931,word_44053.png,Latin,con,,,,,0
37946,word_44068.png,Latin,busta,,,,,0
37949,word_44071.png,Latin,VIA,,,,,0
37953,word_44075.png,Latin,VENDITA,,,,,0
37960,word_44082.png,Latin,1,,,,,0
37969,word_44091.png,Latin,Apple,,,,,0
37976,word_44098.png,Latin,3,,,,,0
37978,word_44100.png,Latin,400,,,,,0
37989,word_44112.png,Latin,TUTTI,,,,,0
